before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
3.899568,7.394678,8.372209,7.756479,0
5.261252,3.6208243,7.777134,6.3336964,1
1.3937752,7.1958466,9.4044285,9.848958,1
5.682387,6.5969725,7.0000715,7.039211,0
12.532518,4.6646943,2.6081567,5.641567,0
5.1697035,9.531527,7.030518,9.855441,1
5.235739,9.670993,7.4879785,9.886398,0
11.375993,5.4055557,3.8926547,5.9462686,0
-2.8969555,4.024938,11.854704,9.0042095,1
5.036663,9.1544485,7.3053665,9.117754,1
2.7937326,8.125965,8.536328,10.014278,0
-1.4245535,6.788008,10.51033,11.39784,1
-0.3726873,6.9811,9.878029,10.693969,0
5.634763,3.901356,7.4088216,7.349687,0
2.0278926,8.813491,6.263794,11.657718,1
6.2159166,9.74386,5.1680193,10.408229,1
-3.5317864,5.56529,11.675876,10.102093,0
13.3130865,9.459784,1.5164616,9.439476,1
4.717877,6.1466074,8.064398,7.720457,0
0.5200045,5.9910374,10.175977,8.912396,0
-0.6540441,7.6753097,9.112721,11.177965,1
-2.734284,4.8584433,11.353049,9.287331,1
6.8648825,2.9043956,5.8084826,5.036744,0
-3.493047,5.648501,11.270542,10.247656,1
12.6449375,2.6227312,4.3805676,4.0540338,1
5.534675,9.084388,6.6574244,8.122207,1
3.69471,8.455253,7.4686394,9.0246525,1
8.198878,8.9597435,5.329572,8.415806,1
8.191168,10.350409,4.7067676,10.659931,1
6.188297,6.083654,6.9092646,7.4358006,0
11.852113,8.805377,3.231235,7.412838,0
4.9403963,5.860997,8.130744,7.4141498,1
5.193814,8.932674,7.3312693,8.457446,0
5.94193,3.5812654,5.9567375,6.140019,0
11.727621,4.7177825,4.3770223,5.632319,0
12.616214,9.634874,1.9232523,9.668104,1
4.522303,8.011814,8.067376,9.009819,0
-3.76158,5.702995,11.237475,11.10441,1
0.76659155,5.3466773,9.632714,9.025547,0
-2.296436,4.583499,11.471822,8.989405,0
11.374265,4.431194,5.0206037,5.9872537,0
-3.7443523,5.661463,11.691355,10.51364,0
4.777614,3.6067207,8.008381,6.2739406,0
5.997456,8.81922,6.7312074,8.415062,0
0.46292362,7.252543,9.636338,9.968105,0
4.6171002,5.642839,8.841252,7.4676237,1
4.4224124,3.8752046,8.013322,6.712218,1
3.0499203,6.292375,8.503946,8.50137,0
7.761659,6.224932,4.5416813,6.8403,0
6.9634547,6.459301,5.679778,6.6287174,1
4.191025,10.247098,7.3578734,10.255876,0
9.270352,9.627479,4.8400493,8.916717,1
-1.6130756,3.9504178,10.81999,8.463127,1
13.69913,9.37252,1.1039195,9.4235115,1
-2.1209087,4.6443596,11.286182,8.861397,1
-2.7544436,4.7514515,11.738877,9.4828415,0
-2.5575457,5.771512,10.978413,10.226357,1
3.120805,6.7214303,8.727496,8.645067,0
3.8928118,7.619577,8.536946,8.823312,0
1.8922149,8.699457,6.3730116,11.622704,1
-1.9917667,4.992396,11.547502,9.429892,0
12.395041,3.5867891,4.4102106,4.2993298,1
-1.4032817,6.7536263,10.332456,10.443383,0
-0.57429427,5.786009,9.701139,9.197436,0
3.8673594,9.154886,6.163233,11.503932,1
12.166673,4.5836368,2.8059843,5.760604,0
4.6315627,6.0639195,7.988247,7.8190923,0
2.966907,4.1827116,9.148967,6.837654,1
0.56615937,5.7518444,9.868536,9.231899,0
4.892278,7.4785805,7.20844,7.9706726,0
5.390319,8.772987,6.905816,8.841384,1
10.761622,10.343082,3.37279,9.955045,1
3.0579667,8.084518,8.036694,9.480639,0
6.0237994,5.9635487,7.375541,6.9827332,0
4.190734,3.9279716,8.628294,6.568183,1
1.5581512,6.5904055,9.210711,8.900679,0
-1.1545243,6.513766,10.551428,9.926501,0
10.8749,6.470746,4.213692,6.9760723,0
-0.2800216,4.51487,9.90228,8.471803,0
1.9675355,4.820659,9.482312,5.97196,1
11.685693,9.664701,2.7971323,9.409356,0
-3.619173,5.685615,11.768111,10.15964,0
1.4863087,6.097248,9.839574,9.267703,0
4.916856,7.3108983,5.002546,7.5621305,0
2.434266,7.3102436,8.897221,9.525197,0
8.014936,5.499193,5.66513,5.9264584,1
11.670769,4.5717883,3.5439174,5.5693727,0
3.9988947,10.249568,8.887359,11.105607,1
9.35545,6.4030733,4.6015406,6.4764085,0
3.0731146,4.1447115,8.891625,6.580472,0
0.56664884,5.942251,10.216701,9.52264,1
5.256975,3.8227687,7.6940374,6.7396045,1
10.499297,4.436587,4.5821543,5.0837765,1
-2.7288988,3.9259572,11.286839,8.657049,1
1.9707314,4.440592,8.760588,7.2359457,0
8.194003,7.3575487,4.6101756,7.599286,0
-0.85886836,3.845703,10.729671,7.934417,0
8.221781,9.771133,5.632043,8.572642,1
13.033677,9.833566,1.4462386,9.870583,1
-1.9447562,5.43969,10.524319,9.449243,1
11.246588,5.129574,3.9900076,6.018179,0
1.6056046,8.276877,8.800292,10.488311,1
5.496103,9.524636,6.3347454,9.760161,1
11.786284,3.504159,5.348351,4.7093673,1
5.786112,8.581088,6.826511,8.403225,0
0.5746121,4.9666996,9.793604,8.152378,1
1.3095939,6.2501254,9.49681,8.841492,0
6.1589274,5.512301,7.8699183,6.831724,1
11.6699705,9.672535,2.763811,9.079894,1
6.7485895,6.003441,6.865879,6.7840877,0
10.993796,6.8197737,3.4348505,6.5020027,0
0.98760986,7.30352,9.4193125,9.921037,1
-3.0203602,4.628819,11.894436,9.576616,0
3.5348005,4.0817275,8.832276,6.856449,1
6.379468,11.887596,11.022686,5.3243613,0
-3.1966503,4.291611,11.662559,9.398163,0
6.344785,8.376021,6.1854043,8.664329,1
