before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
11.690499,4.0107102,3.7526784,2.7110436,0
-3.737429,5.79697,12.847162,6.662049,0
5.052773,6.203511,8.292976,3.671838,0
-3.5604973,5.9181495,12.203746,6.871039,0
-2.6427624,5.8327613,11.81736,6.1231165,1
-0.18315426,4.1517963,11.129762,4.335774,0
4.3048615,8.740057,8.235422,6.271504,1
1.784887,4.8900757,10.047217,2.7209826,0
3.587747,9.273517,8.290366,7.9513774,1
-1.1885662,5.2678556,10.428013,4.518529,0
5.723309,6.2930245,7.84665,4.0563254,0
1.4632969,4.762728,9.770319,3.953162,0
11.600795,6.198029,2.756802,3.5291848,0
7.688483,5.995953,5.5232306,2.9379506,0
4.5735373,3.6120768,8.421034,2.78159,0
-0.59042376,5.0278435,11.362058,5.0523434,0
-1.5628959,5.3310857,11.890697,5.5175314,0
-3.7154233,5.8779407,12.894529,6.892055,0
-2.8898544,4.20305,12.78629,5.730499,1
3.342523,4.227864,9.153628,2.7843344,0
1.8418634,5.500763,10.474891,3.5731647,0
-2.5255516,4.895864,12.379533,5.617101,0
8.605282,10.588224,5.503311,6.6932282,0
6.8661766,5.5136313,7.153878,2.7509975,1
12.06806,9.634615,2.9299135,6.799908,1
5.9759407,3.6728148,7.434004,3.2902806,0
11.539528,4.39665,3.3008323,2.1355364,0
13.182626,9.879473,2.0791042,6.888934,1
8.452573,7.2206955,5.6190934,4.490741,0
2.0690327,4.345323,10.085345,2.8988667,1
-0.8870446,4.0532894,11.957021,4.606616,1
-0.319335,4.1278663,11.335875,4.3597107,0
3.781283,7.103114,8.882537,4.5631666,0
12.472716,3.220464,4.5508637,2.1966033,1
5.5137625,6.0034823,8.3592825,3.6423166,0
-0.30331975,5.9048367,11.747131,4.731921,1
4.9206533,6.2367425,7.8434443,3.663308,1
1.3699551,5.473645,9.520528,3.9777281,0
5.240343,6.321431,8.499616,3.9723241,0
10.060016,10.115601,4.8556714,7.3436785,0
5.613536,9.287287,7.030944,6.6152334,1
6.909493,5.934743,7.4793544,3.5156865,0
12.100381,9.975344,2.6953166,7.1177206,1
5.0324616,6.1627145,8.0279045,4.0412774,0
-1.8662838,3.646175,11.945213,4.4814234,1
-0.15718941,7.053628,9.811451,7.1187463,0
0.60644436,4.322606,10.315778,3.924598,0
11.878375,8.851918,4.21071,3.1414006,0
-3.4155262,5.9489822,12.64046,6.798841,0
10.96771,4.149001,4.3192825,2.1405416,1
2.4824529,5.189716,9.456051,3.481706,0
0.07787515,6.262044,10.612347,5.344524,0
5.19171,9.054536,7.1185336,6.528654,1
-2.6921043,5.274911,12.261878,5.1526127,0
13.733802,9.204957,1.9222374,7.206012,1
2.6398993,7.2451644,9.294659,4.610742,0
12.7747555,9.626279,2.2551174,7.0943494,1
6.3078213,9.79962,6.572788,7.4541197,0
-3.0178976,11.885038,10.002034,-1.150669,1
2.8837852,6.3247046,9.9548025,4.755073,0
1.5453663,4.487659,9.7972555,4.6069584,1
9.862317,6.3797817,4.1288457,3.508356,0
