before_umap_x,before_umap_y,true_label,decision_value
2.434266,7.3102436,0,-1.1375374686281376
8.014936,5.499193,1,1.0001031186705338
11.670769,4.5717883,0,-1.2114410025883169
3.9988947,10.249568,1,1.000099458634727
9.35545,6.4030733,0,-0.9999560398027735
3.0731146,4.1447115,0,-1.000072677893286
0.56664884,5.942251,1,1.0001557309969142
5.256975,3.8227687,1,0.9996481059471132
10.499297,4.436587,1,1.2438721447218604
-2.7288988,3.9259572,1,0.9997272572866147
1.9707314,4.440592,0,-0.6919042369986078
8.194003,7.3575487,0,-1.5892539824119065
-0.85886836,3.845703,0,-0.9997592711517831
8.221781,9.771133,1,1.6421732475655486
13.033677,9.833566,1,1.3264195698244938
-1.9447562,5.43969,1,0.9997185944735525
11.246588,5.129574,0,-1.035670923734255
1.6056046,8.276877,1,1.6962061701227622
5.496103,9.524636,1,2.321599848237592
11.786284,3.504159,1,0.9999217662617987
5.786112,8.581088,0,-1.0001763526362315
0.5746121,4.9666996,1,0.9998193805873965
1.3095939,6.2501254,0,-1.6331446370987748
6.1589274,5.512301,1,0.9997539213040043
11.6699705,9.672535,1,1.00016675061355
6.7485895,6.003441,0,-0.9998144695283327
10.993796,6.8197737,0,-1.0073232732578303
0.98760986,7.30352,1,1.0002514789603971
-3.0203602,4.628819,0,-0.921999246400446
3.5348005,4.0817275,1,0.9997996592767602
6.379468,11.887596,0,-1.1042890305729776
-3.1966503,4.291611,0,-0.9997506840981383
6.344785,8.376021,1,1.0001324336981043
-2.7898405,5.9147587,0,-0.9998335220361487
5.589481,6.5166698,0,-0.9999046062314406
0.39025193,5.7703238,1,0.9996303532334636
-0.23204698,4.519639,1,1.2863665533533757
3.0582256,8.361818,1,1.2450536026571284
0.58631533,5.0304594,0,-1.0626067787352231
-0.1466737,4.8139424,1,0.9999883946471764
5.349303,9.007579,0,-1.7365572853286542
2.8831487,5.529234,1,1.0000545973792299
10.2761345,6.5521126,0,-1.0598512526083679
-3.2309432,4.568072,1,1.0001074298340225
8.01658,10.086329,1,1.0404695243206172
1.6723263,5.3975544,1,0.9997649138083906
-1.7337197,3.6642148,0,-1.000462448741754
-0.16124278,7.075662,1,0.9998104895820634
11.04983,4.131758,1,1.1649377949494177
-1.5494379,6.248951,1,0.011296411607666382
8.678256,7.109224,0,-1.5398288142399972
2.5745168,7.4558067,1,1.0132573112478498
4.0470157,3.9641414,1,0.9995432743100552
-1.5610352,5.568359,1,0.9997978802115695
-2.9297254,5.3414187,0,-0.9756405550019298
6.318096,8.399186,0,0.9178763401379701
10.259433,7.0048475,0,-1.1710415938614713
5.9046645,9.847779,0,-0.4183715615395415
12.305273,4.591427,0,-1.0491947752881456
12.603907,4.6139126,0,-1.0001389462217136
5.099374,9.047664,0,-1.0001278292260887
-3.0737696,4.2667737,0,-1.632498947511982
8.654535,9.695554,1,0.9997696458346432
10.283151,10.202338,1,1.0000987612464465
13.09545,9.877543,1,0.9998444611755997
0.6277138,5.063736,0,-1.0001755573933728
0.23345254,5.521368,1,1.0002778432513222
-3.7581353,5.9393992,1,1.0650554938008518
-1.3621755,5.8565454,0,-0.999979641277819
10.993451,6.4939294,0,-1.0001624981609447
-1.4560802,5.3111773,0,-0.9997374829578974
6.3248115,9.824262,1,1.000304285325239
3.3471115,9.375566,1,0.9667590910556232
1.738218,8.389868,0,-0.3164849701122945
