before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
11.419871,4.063944,7.3472996,20.169762,1
11.428558,4.57923,0.97887576,10.444183,1
6.9485106,6.3830643,-0.43539715,9.269422,0
-1.9815837,5.582619,-0.5355507,8.390237,0
-3.3555913,4.566516,1.0797924,8.914525,0
2.837198,4.180507,-0.5306911,14.8887615,0
5.94765,8.708584,2.321976,7.02421,1
2.0283663,6.56666,0.34801057,8.94215,1
10.83351,9.489289,4.0907946,7.0482507,1
-1.833753,4.284087,-0.4921549,14.869487,0
12.38156,4.593568,-5.3507667,12.8081,0
4.704225,5.8390284,-0.88469285,12.231813,0
0.7070308,6.129045,1.3305321,8.541081,0
1.9588019,6.523204,-3.8839295,11.510793,0
3.692423,6.8032613,-4.339383,11.541097,0
4.800749,5.687198,-2.682837,13.761669,0
1.8252114,4.930937,-2.2757282,11.781531,0
2.259025,6.1869493,-1.9545362,12.5350275,1
-1.0456175,3.7622821,-0.46212226,14.865199,0
-2.8388364,5.3748274,2.9107547,7.505002,0
10.580501,4.430273,-1.0935192,-1.3478901,1
11.777205,4.3358226,-1.107452,16.281328,1
11.343119,6.4330435,-5.0662804,11.801755,0
2.7974846,7.902615,-2.9894814,8.450421,0
8.658336,8.43332,2.0776563,11.194816,1
6.5270123,9.203232,-3.263881,9.583699,0
4.243239,4.036476,0.36793154,18.349392,1
3.6284013,6.036328,-3.847337,11.32467,1
2.7625427,8.097365,-6.445357,16.698503,0
-3.7549233,5.9317303,0.78508544,8.293741,0
1.7329252,5.639328,-2.3473823,6.7147284,0
-2.3483155,3.9095688,-0.10375175,14.88001,0
9.372588,9.751586,3.7955143,5.120448,1
11.024103,10.685933,2.885343,4.098034,1
0.37201282,5.4844723,0.039364174,12.075596,0
10.307464,6.9591365,-8.121718,11.526669,0
-0.76736146,6.258026,-1.6069826,9.547142,0
2.998164,7.8067017,-4.9581814,10.490384,0
1.7645323,8.508669,-2.2203863,8.598279,1
8.042535,5.467208,4.5624614,13.091989,1
0.22520034,6.613997,-1.8510038,11.834421,1
3.0890822,7.798189,-4.841061,11.823824,0
10.9877205,9.390578,4.3632445,6.59034,1
0.6414341,6.5893297,-5.204287,11.025845,0
2.1954262,6.0682797,-2.2614508,6.719597,0
5.8665395,5.5204954,2.904941,12.001513,1
2.7253041,8.855503,3.5649233,4.4403462,1
8.543454,10.424562,5.092268,3.8230438,1
9.940377,6.331885,-4.071183,10.64994,1
13.817644,9.196752,4.3780236,6.926721,1
2.7097414,8.019758,-2.14925,9.178886,0
5.4520087,9.265158,2.1059976,10.035392,1
13.632516,9.408905,5.603809,3.6682081,1
4.1507597,5.728769,18.176994,9.687118,1
7.7218113,9.17455,1.6439326,8.237605,1
-3.4885867,5.0275764,-0.7186054,8.537293,0
5.7854304,6.515124,-1.8481846,13.350554,0
-1.0349872,6.1931353,-0.35424238,8.878854,1
11.641074,3.6004994,-3.2386816,6.195035,1
2.6580071,7.5648327,-2.9506273,8.6993685,0
5.4933577,5.812085,-0.762043,4.8440657,1
-2.9327512,5.721889,-1.6096623,9.154215,0
2.3865058,8.759225,-0.4369494,6.9695992,0
-0.19212508,4.162103,-2.1212323,6.7106547,1
5.485615,9.166724,-1.3744906,10.510902,0
7.4420204,6.225018,0.078462,10.069913,0
8.130195,10.657075,3.9716034,3.374182,1
12.88348,9.1198635,5.321059,7.2876353,0
-3.7204728,5.965155,9.35994,4.9766035,1
5.0809836,9.259499,0.018989416,7.7833657,0
11.162781,4.8400135,3.3604717,11.463486,1
-0.9059993,6.2740607,0.2816642,11.568827,0
5.7060885,6.512637,-0.5980995,9.006191,1
7.0773597,7.557303,-4.3088317,11.402437,0
10.293976,6.9146943,-5.44475,11.652505,0
-1.1288745,5.6258764,2.238731,7.179621,1
2.7602823,4.2533774,-0.50337064,15.021456,1
-2.9415405,4.28515,2.5539162,11.354772,0
10.227119,5.772166,-0.7445991,11.228467,0
-3.6590028,6.046703,9.380658,4.943784,1
-1.7209917,3.9436774,-0.36199754,14.293828,0
2.8470352,6.6562953,1.3319198,8.193468,0
5.4000354,3.627362,-11.273686,7.038993,0
6.995801,2.9408228,-11.276117,7.027365,0
-0.41165367,5.442523,-1.4246225,10.7413435,1
3.0827658,4.14414,-0.046657514,14.998205,0
8.971111,9.790215,3.7215216,7.34708,0
1.2811068,7.4240556,2.8195183,7.935775,1
0.6074592,6.451967,-4.537245,11.340654,0
4.589723,7.3564634,1.1541921,9.72936,0
11.690499,4.0107102,0.82070285,12.45529,0
-3.737429,5.79697,0.42963526,8.00996,0
5.052773,6.203511,0.34978408,10.206629,0
-3.5604973,5.9181495,2.7297103,5.3759613,0
-2.6427624,5.8327613,2.2957613,6.9610524,1
-0.18315426,4.1517963,-0.17922257,14.845458,0
4.3048615,8.740057,2.4893122,7.7395434,1
1.784887,4.8900757,4.1137304,11.431523,0
3.587747,9.273517,3.94864,4.546609,1
-1.1885662,5.2678556,0.7309339,12.04921,0
5.723309,6.2930245,-3.3444166,11.725871,0
1.4632969,4.762728,-9.502974e-05,15.017529,0
11.600795,6.198029,-5.4673753,12.144892,0
7.688483,5.995953,-0.1463501,12.951262,0
4.5735373,3.6120768,-0.32446113,14.847535,0
-0.59042376,5.0278435,-3.8949697,11.295645,0
-1.5628959,5.3310857,-1.9293766,11.93168,0
-3.7154233,5.8779407,2.08973,10.167274,0
-2.8898544,4.20305,-1.6787988,11.886879,1
3.342523,4.227864,-11.332598,6.9780807,0
1.8418634,5.500763,-0.66060555,12.16929,0
-2.5255516,4.895864,-1.2360885,11.011922,0
8.605282,10.588224,0.49606046,7.045035,0
6.8661766,5.5136313,4.8176694,11.550703,1
12.06806,9.634615,5.750155,4.2108316,1
5.9759407,3.6728148,-1.9716356,6.75808,0
11.539528,4.39665,-4.3023925,14.650511,0
13.182626,9.879473,5.068432,4.3871017,1
8.452573,7.2206955,-5.22218,11.161278,0
2.0690327,4.345323,0.2418628,15.214012,1
-0.8870446,4.0532894,18.029255,9.836157,1
-0.319335,4.1278663,-0.673438,15.542669,0
3.781283,7.103114,-3.1230388,10.897123,0
12.472716,3.220464,18.09403,9.7719145,1
5.5137625,6.0034823,-0.12589177,12.943316,0
-0.30331975,5.9048367,2.0279055,11.117912,1
4.9206533,6.2367425,-0.27986372,11.302429,1
1.3699551,5.473645,-1.2144271,12.603351,0
5.240343,6.321431,-0.8869478,9.70021,0
10.060016,10.115601,2.8992527,5.543407,0
5.613536,9.287287,1.3085107,8.763463,1
6.909493,5.934743,2.9856555,13.480608,0
12.100381,9.975344,5.44889,3.7843463,1
5.0324616,6.1627145,-0.2628844,11.251119,0
-1.8662838,3.646175,-5.6506824,7.5408597,1
-0.15718941,7.053628,-2.989858,8.442078,0
0.60644436,4.322606,-1.1126683,16.29412,0
11.878375,8.851918,3.8397987,7.9126225,0
-3.4155262,5.9489822,0.8376386,7.641128,0
10.96771,4.149001,7.378079,20.19712,1
2.4824529,5.189716,-2.252015,11.766009,0
0.07787515,6.262044,-1.2814529,8.671534,0
5.19171,9.054536,3.5774314,6.000968,1
-2.6921043,5.274911,0.46548858,12.448108,0
13.733802,9.204957,5.6577315,7.6541457,1
2.6398993,7.2451644,-1.5346446,12.234551,0
12.7747555,9.626279,4.395977,6.2873483,1
6.3078213,9.79962,3.7608223,5.8957524,0
-3.0178976,11.885038,18.141098,9.72506,1
2.8837852,6.3247046,-0.18612199,9.929902,0
1.5453663,4.487659,-2.6971495,6.8866844,1
9.862317,6.3797817,-4.8058,10.545565,0
0.7103754,5.1904206,1.5113608,12.285489,0
4.4960527,7.52037,1.8103948,10.311467,1
0.5668298,6.3176775,3.0450325,13.557216,1
13.921121,9.253343,5.5520525,7.383512,1
10.130033,7.0392113,-8.5201435,11.684395,1
4.2665744,8.769049,2.4549372,7.6880283,0
12.946492,9.531513,5.747578,4.2323146,1
8.724889,9.423621,3.2012224,6.2890086,1
-3.762743,5.9026365,9.152676,5.272047,1
6.619214,5.5614123,2.7450793,11.408701,0
-2.1958628,4.245888,0.6125437,9.650548,0
-3.4313724,4.69317,-1.4877641,10.711899,0
2.3174927,8.564611,-2.130215,8.5316515,1
-3.1012318,11.992858,18.173208,9.693098,1
1.4544258,7.4009256,1.3216692,9.718621,0
1.493276,7.4725766,0.7351768,7.064453,0
5.735241,9.837747,3.4258964,4.48159,1
9.138813,9.825316,3.346992,8.577966,1
7.281649,7.5922947,-4.3532248,11.422554,0
